"feature","p_value","q_value","method","beta","r_squared"
"HLA.A",7.3582011263378e-05,0.000577591126007268,"linear_regression (continuous/count feature)",-0.0337541259823915,0.101721861820834
"LTF",1.52283214457681e-06,2.44590270605875e-05,"linear_regression (continuous/count feature)",-0.00804646034598997,0.145979831652139
"VCAN",1.023139115704e-14,1.78026206132497e-12,"linear_regression (continuous/count feature)",-0.0109251051275058,0.335346839574776
"CEACAM6",1.66911948806376e-06,2.64024355384631e-05,"linear_regression (continuous/count feature)",-0.008487795520074,0.144951305276934
"LGALS2",6.37367764439816e-09,2.29452395198334e-07,"linear_regression (continuous/count feature)",-0.00980704251576959,0.205573413282843
"PRLR",3.30264317383321e-05,0.000289744493569905,"linear_regression (continuous/count feature)",-0.00661745657616971,0.110985411805435
"MMP8",3.76423906187781e-08,1.03417515278959e-06,"linear_regression (continuous/count feature)",-0.00955132405814062,0.186646303698504
"EPX",6.82258870638467e-05,0.000542103231158154,"linear_regression (continuous/count feature)",-0.00667878458959242,0.10259812696333
"CEACAM8",1.40220889479185e-07,3.35207686702994e-06,"linear_regression (continuous/count feature)",-0.00936193145284092,0.172380940803643
"LCN2",3.76136499184525e-06,5.04844058374985e-05,"linear_regression (continuous/count feature)",-0.00843427267992488,0.135799571687221
"IRX5",2.36279947102239e-07,5.13908884947369e-06,"linear_regression (continuous/count feature)",0.00782283071746561,0.166662639501801
"IRX3",1.51134499697165e-07,3.50632039297422e-06,"linear_regression (continuous/count feature)",0.0071521665961489,0.171561579214243
"CD300E",6.87042091395849e-16,1.79317985854317e-13,"linear_regression (continuous/count feature)",-0.0117949328403891,0.35904006085367
"CASC10",1.41275270257967e-07,3.35207686702994e-06,"linear_regression (continuous/count feature)",0.00894304013835137,0.172299076953879
"DEFA1",1.81520778055989e-05,0.000180483516467097,"linear_regression (continuous/count feature)",-0.00657178800492841,0.117868724750707
"AL589743.1",3.23509798564925e-05,0.000288670281796394,"linear_regression (continuous/count feature)",0.00664096464083921,0.111223614536472
"AC104809.4",3.92673443704482e-06,5.06112438552443e-05,"linear_regression (continuous/count feature)",-0.00719401073723519,0.135312897620105
"DEFA1B",1.95552953925333e-05,0.000192601211224573,"linear_regression (continuous/count feature)",-0.00652464065019114,0.117014242067587
"X..Monocytes.in.PB",0.000268380104044207,0.00153949905836348,"linear_regression (continuous/count feature)",-0.00116471535762636,0.14865928217154
"X.HM..Hypoxia",2.60341213708294e-05,0.000244395158216059,"linear_regression (continuous/count feature)",-0.865919029496882,0.113725421689519
"X.HM..Apoptosis",1.25571553903019e-09,5.69985662064139e-08,"linear_regression (continuous/count feature)",-1.31448939091414,0.222543142323436
"X.HM..Notch.signaling",2.30723053501086e-05,0.000225116698930032,"linear_regression (continuous/count feature)",-0.717675739089561,0.115114423485432
"X.HM..PI3K.Akt.mTOR.signaling",5.34640283080712e-05,0.000446531564429011,"linear_regression (continuous/count feature)",-2.60423032919184,0.105421800383828
"X.HM..Oxidative.phosphorylation",5.66687483416399e-05,0.000465843884005292,"linear_regression (continuous/count feature)",1.20991102946015,0.104748066802981
"X.HM..p53.pathway",2.67824278507783e-05,0.00024744119182489,"linear_regression (continuous/count feature)",-1.07239161117107,0.113399315526217
"X.HM..Angiogenesis",4.87459000350989e-10,2.42336760174492e-08,"linear_regression (continuous/count feature)",-0.481578210856338,0.23227651558812
"X.HM..KRAS.signaling.up",2.37159237313617e-16,1.17154422412096e-13,"linear_regression (continuous/count feature)",-1.18495228802633,0.368145118522264
"X.IPA..HMGB1.Signaling",5.48487744934397e-07,1.04965720970293e-05,"linear_regression (continuous/count feature)",-1.20944146678323,0.157365119117177
"X.IPA..ErbB.Signaling",2.00744530205583e-06,3.1280192467855e-05,"linear_regression (continuous/count feature)",-1.6390491564588,0.142878835312526
"X.IPA..PI3K.AKT.Signaling",3.7147556216446e-06,5.04844058374985e-05,"linear_regression (continuous/count feature)",-2.32270709172305,0.135940572424354
"X.IPA..mTOR.Signaling",7.96417798933693e-06,9.5892440982049e-05,"linear_regression (continuous/count feature)",-2.65966899386246,0.127285809089249
"X.IPA..p38.MAPK.Signaling",2.86652192404508e-12,3.32516543189229e-10,"linear_regression (continuous/count feature)",-2.19492934811592,0.283173534611396
