"feature","p_value","q_value","method","beta","r_squared"
"RARA",1.80508760131155e-15,7.24946472139637e-14,"linear_regression (continuous/count feature)",-0.0758758184119912,0.193904744586286
"H3F3B",2.09861658931199e-10,3.22565142431287e-09,"linear_regression (continuous/count feature)",0.0619167057476636,0.128511742040178
"NOTCH2",1.85642420880156e-16,8.25445764270696e-15,"linear_regression (continuous/count feature)",-0.081206031828005,0.20612178184485
"IL6ST",3.72390097374826e-10,5.32903070381216e-09,"linear_regression (continuous/count feature)",-0.0438177854313497,0.125179573611242
"LCP1",1.05102854918285e-13,3.19153791154306e-12,"linear_regression (continuous/count feature)",-0.0961115092397377,0.171638324088949
"KLF4",9.2182669499154e-26,1.14767423526447e-23,"linear_regression (continuous/count feature)",-0.0406585169256325,0.312833890366398
"COL2A1",8.0358259067455e-12,1.65158309559315e-10,"linear_regression (continuous/count feature)",0.0223434875461407,0.147263289728151
"ZFHX3",2.12985646026773e-13,6.02652566598481e-12,"linear_regression (continuous/count feature)",-0.0352983053300906,0.167711847837293
"VAV1",3.00735425308248e-09,3.74415604508769e-08,"linear_regression (continuous/count feature)",-0.0993192555661136,0.112953964881394
"PIK3R1",1.58102799143065e-08,1.68237593959928e-07,"linear_regression (continuous/count feature)",0.0591094681673005,0.103144490294937
"ARHGAP26",7.35953779002309e-20,4.58131227428938e-18,"linear_regression (continuous/count feature)",-0.0722291261932323,0.246867987659129
"NONO",5.34513201397727e-09,6.39873976673241e-08,"linear_regression (continuous/count feature)",0.118649106071092,0.109563990935293
"RAD17",1.67001463842237e-08,1.73264018736321e-07,"linear_regression (continuous/count feature)",0.13747551805877,0.102819428740208
"JAZF1",5.21481987397386e-15,1.90954433620513e-13,"linear_regression (continuous/count feature)",-0.0385752294134559,0.188146624218398
"MSI2",4.40736079272772e-11,7.41508673911623e-10,"linear_regression (continuous/count feature)",0.0365591694757544,0.137525051001001
"KAT6B_x",1.0184275241355e-11,2.01260677388682e-10,"linear_regression (continuous/count feature)",0.090242198957136,0.145913363149781
"FUBP1",1.06150887605709e-08,1.1906113069289e-07,"linear_regression (continuous/count feature)",0.097387723382476,0.105506797641753
"DDR2",2.10232492680568e-09,2.75515214091902e-08,"linear_regression (continuous/count feature)",0.0387981300938268,0.11505907938318
"ERCC3",1.22260839981659e-11,2.36330523150937e-10,"linear_regression (continuous/count feature)",0.182639904988229,0.144871007088012
"BAP1",3.06572474016241e-16,1.31614734534559e-14,"linear_regression (continuous/count feature)",0.209928947225857,0.203442425983139
"CASP3",1.2116976084529e-09,1.62211131454178e-08,"linear_regression (continuous/count feature)",0.0562323510011906,0.118291236055213
"SYK",9.56709537376638e-10,1.32344819337102e-08,"linear_regression (continuous/count feature)",-0.07311583896923,0.119674259497007
"WRN",2.39026538007875e-13,6.47777525020001e-12,"linear_regression (continuous/count feature)",0.094483427192373,0.167068975461063
"PRKCB",3.34845847598373e-10,5.0226877139756e-09,"linear_regression (continuous/count feature)",-0.0713979530252271,0.125797844580099
"STAT6",7.03667853170882e-10,9.95530087724714e-09,"linear_regression (continuous/count feature)",-0.0724005872468553,0.121469735934274
"HOOK3",2.72985384684553e-17,1.41611168305112e-15,"linear_regression (continuous/count feature)",-0.116880520853228,0.21628293701789
"RHOH",1.00894909782981e-08,1.14194693345283e-07,"linear_regression (continuous/count feature)",0.0323884655431361,0.105807582346925
"TET2_x",8.50085046602279e-09,9.79959150944294e-08,"linear_regression (continuous/count feature)",-0.0928520712902666,0.106821798096945
"MAP2K1",4.02788077393829e-15,1.56709736361036e-13,"linear_regression (continuous/count feature)",-0.0770530520901531,0.189551890039922
"MALT1",7.77596178091763e-12,1.65158309559315e-10,"linear_regression (continuous/count feature)",-0.0702925348404423,0.147450431956345
"AFF1",1.37043760233521e-08,1.48364766513682e-07,"linear_regression (continuous/count feature)",0.0742579658161718,0.10399265685702
"MYD88",2.4946159764728e-23,2.21842635050617e-21,"linear_regression (continuous/count feature)",-0.0979423408472341,0.286357719413694
"RNF213",1.82832699156177e-11,3.34745162425648e-10,"linear_regression (continuous/count feature)",-0.0840721162488684,0.142571533014864
"GATA2_x",5.77026546210043e-09,6.77734009463683e-08,"linear_regression (continuous/count feature)",0.0225138655832163,0.109112125168145
"POLR2A",1.2338541369326e-11,2.36330523150937e-10,"linear_regression (continuous/count feature)",0.106476435700652,0.144818747266519
"EXT1",1.33231546870248e-13,3.94936371079665e-12,"linear_regression (continuous/count feature)",-0.0367736106224587,0.170321816537097
"CSF1R",1.97845860783178e-20,1.36843387041698e-18,"linear_regression (continuous/count feature)",-0.0377462059674209,0.253502833477005
"BCR",1.03846792235007e-17,5.87678437875383e-16,"linear_regression (continuous/count feature)",0.0779837670491419,0.221359202778294
"NACA",3.66159989660259e-10,5.30080450147701e-09,"linear_regression (continuous/count feature)",0.089005272926819,0.125277753945125
"SIRPA",2.35873703249936e-17,1.2767946110703e-15,"linear_regression (continuous/count feature)",-0.0546323539609611,0.217052405636191
"MAFB",8.18240224044789e-24,7.83622368412125e-22,"linear_regression (continuous/count feature)",-0.0272455669148118,0.291705389442388
"MLLT11",1.61851594933771e-08,1.69332130834072e-07,"linear_regression (continuous/count feature)",0.0370561210608342,0.103005384634573
"LYN",9.17052284459574e-09,1.04745880197447e-07,"linear_regression (continuous/count feature)",-0.0568425186581987,0.106373025152071
"CUX1",3.12700744319867e-11,5.4071170371977e-10,"linear_regression (continuous/count feature)",0.120777319678548,0.139496503869145
"VCAN",1.19212255570933e-43,4.94730860619372e-41,"linear_regression (continuous/count feature)",-0.0294435698583416,0.480011132901581
"SNCAIP_x",2.58768961503261e-09,3.25421572799556e-08,"linear_regression (continuous/count feature)",0.0145110646257262,0.113838174889228
"LGALS2",3.90608280579307e-41,9.72614618642474e-39,"linear_regression (continuous/count feature)",-0.0305800506835501,0.459194396480121
"PRLR",1.81868472900814e-18,1.07822023219768e-16,"linear_regression (continuous/count feature)",-0.0192205233391817,0.230430897102055
"FN1",4.95274929797729e-09,5.98657560774925e-08,"linear_regression (continuous/count feature)",-0.013801708607836,0.11001397635327
"CSPG4",2.06734133938717e-08,2.12714046903886e-07,"linear_regression (continuous/count feature)",-0.0133509054751828,0.101551572054739
"DPP10",6.96716548560203e-09,8.10665516782666e-08,"linear_regression (continuous/count feature)",0.0131466475538119,0.107998466222277
"IRX5",3.1632178702017e-09,3.89921410732784e-08,"linear_regression (continuous/count feature)",0.0150949193236237,0.112656537498065
"CD300E",3.34958021790118e-45,2.08511368564348e-42,"linear_regression (continuous/count feature)",-0.03056033014801,0.492450908005867
"CES1",1.54262279377273e-12,3.76581446715107e-11,"linear_regression (continuous/count feature)",-0.0150715306413023,0.156614367795957
"Tsne1",3.38902605472018e-12,7.40234638267828e-11,"linear_regression (continuous/count feature)",-0.00308699639488514,0.152166402844229
"X..Monocytes.in.PB",9.01797093686696e-13,2.24547476327987e-11,"linear_regression (continuous/count feature)",-0.00345448533115379,0.210038982613272
"X.HM..PI3K.Akt.mTOR.signaling",2.84595909388667e-11,4.99044939702662e-10,"linear_regression (continuous/count feature)",-6.69149207575936,0.140036803547152
"X.HM..KRAS.signaling.up",5.67731699910585e-09,6.73167587036837e-08,"linear_regression (continuous/count feature)",-1.44965131844044,0.109208021647606
"X.IPA..ERK.MAPK.Signaling",9.85776655360437e-17,4.54552568860646e-15,"linear_regression (continuous/count feature)",-6.17680401400665,0.209490594135183
"X.IPA..ErbB.Signaling",1.41450157147982e-11,2.66826432801876e-10,"linear_regression (continuous/count feature)",-3.3449371366613,0.144038554115083
"X.IPA..p38.MAPK.Signaling",1.47892460933038e-09,1.95878844533651e-08,"linear_regression (continuous/count feature)",-2.98054665290501,0.117123331837676
"X.IPA..VEGF.Signaling",4.73425671280874e-17,2.35765984297875e-15,"linear_regression (continuous/count feature)",-4.8371870005175,0.21337720038684
"X.IPA..TNFR1.Signaling",1.16024921611335e-08,1.289741316126e-07,"linear_regression (continuous/count feature)",-2.60374654438469,0.104979795806035
"X.IPA..ErbB2.ErbB3.Signaling",8.09209388202267e-12,1.65158309559315e-10,"linear_regression (continuous/count feature)",-3.93624956712093,0.147223561171218
"X.IPA..UVC.Induced.MAPK.Signaling",3.44809065958494e-10,5.11056294188482e-09,"linear_regression (continuous/count feature)",-2.53335692959971,0.12562729872571
"X.IPA..UVA.Induced.MAPK.Signaling",1.68234424604892e-12,4.02792035832865e-11,"linear_regression (continuous/count feature)",-4.09204686879152,0.156125390917461
"X.IPA..UVB.Induced.MAPK.Signaling",2.46121542828995e-09,3.12674817165407e-08,"linear_regression (continuous/count feature)",-3.72227361599012,0.114132824888336
"X.TBI..Phopholipase",3.88586954593459e-11,6.62727066395694e-10,"linear_regression (continuous/count feature)",-1.32024059703693,0.138248882370633
"X.TPW..Hypoxia.Adenosine.Immune.Cell.Suppression",1.23532295908475e-08,1.36104166731019e-07,"linear_regression (continuous/count feature)",-0.356949623923341,0.104608162578676
"X.TPW..Immunogenic.Cell.Death..ICD.",2.91981580458901e-31,5.19310096673331e-29,"linear_regression (continuous/count feature)",-1.15552823760185,0.369200162505134
"Monocyte.like",9.19004384832404e-25,9.53467049263619e-23,"linear_regression (continuous/count feature)",-0.377375448592317,0.302081319383819
"cDC.like",1.69345759592468e-41,5.27088676731557e-39,"linear_regression (continuous/count feature)",-0.759102471380278,0.4622484510062
"M1",6.26395773769756e-47,7.79862738343347e-44,"linear_regression (continuous/count feature)",-0.717182624355547,0.505960768990994
"M11",2.39123427561976e-09,3.06916151870784e-08,"linear_regression (continuous/count feature)",0.561355465391644,0.114302403293943
"M16",7.20090374156929e-17,3.44812506086683e-15,"linear_regression (continuous/count feature)",-0.572529043592261,0.211157032634821
"M23",6.25943100032498e-14,2.05078726194858e-12,"linear_regression (continuous/count feature)",-0.565583118902102,0.174508784132503
"M4",1.53632386795627e-10,2.39090401950694e-09,"linear_regression (continuous/count feature)",0.448321030314097,0.130319423841955
"M6",2.84012427697814e-23,2.35730314989186e-21,"linear_regression (continuous/count feature)",-0.461350698928993,0.285732908869051
