"feature","p_value","q_value","method","beta","r_squared"
"MAP2K1",3.15272444678536e-08,5.11601194319261e-07,"linear_regression (continuous/count feature)",-0.0404323274546143,0.1617384261345
"GPHN",5.17732904855951e-08,7.70127695973227e-07,"linear_regression (continuous/count feature)",0.0213087798310692,0.157078286976711
"MALT1",1.74517206127437e-08,3.40738718612343e-07,"linear_regression (continuous/count feature)",-0.0375482731731422,0.167266452741735
"MYD88",4.27662711911659e-15,3.52328280351836e-13,"linear_regression (continuous/count feature)",-0.0638518950084082,0.298706272405
"EIF1AX",3.53351330796742e-07,3.86162525799296e-06,"linear_regression (continuous/count feature)",0.0642867436720353,0.138833691230944
"RNF213",8.3898626610157e-06,6.3727254680481e-05,"linear_regression (continuous/count feature)",-0.0400738152343407,0.108087945435839
"POLE",6.55567272820051e-06,5.23964588947966e-05,"linear_regression (continuous/count feature)",0.0336474552631295,0.110509884528849
"PTPN11_x",5.56127782128098e-06,4.65322542702494e-05,"linear_regression (continuous/count feature)",0.0738171878087854,0.112122509429807
"CIITA",6.64552150298413e-08,9.12481221755898e-07,"linear_regression (continuous/count feature)",-0.0167634939962867,0.154724645252929
"IDH2_x",5.96242280445069e-06,4.9121190950513e-05,"linear_regression (continuous/count feature)",0.0457267571641909,0.111439975365161
"CREB3L2",8.07145880919007e-06,6.1746659890304e-05,"linear_regression (continuous/count feature)",0.0456078959324165,0.108468070167346
"EXT1",2.40301897501399e-07,2.79742752417389e-06,"linear_regression (continuous/count feature)",-0.0195732029086844,0.142521570820402
"CSF1R",1.04979888742697e-13,6.24630338019044e-12,"linear_regression (continuous/count feature)",-0.0241990248316462,0.272791493603375
"ZNRF3",8.98057922851832e-07,8.90574106828067e-06,"linear_regression (continuous/count feature)",0.0239847327465118,0.129860988496681
"MAML2",1.31302250036529e-08,2.7043213420985e-07,"linear_regression (continuous/count feature)",-0.0261189786175516,0.169914869792672
"AMER1",6.37503473444049e-08,9.00150268839914e-07,"linear_regression (continuous/count feature)",0.0543981361622771,0.155116773548426
"BCR",7.33693731385466e-10,2.31113525386422e-08,"linear_regression (continuous/count feature)",0.0439184419087368,0.196355392884076
"SRGAP3",1.05228366119476e-07,1.35782626643324e-06,"linear_regression (continuous/count feature)",0.0158620964333742,0.150377521322881
"MYO5A",2.13023934299308e-06,1.93346299690304e-05,"linear_regression (continuous/count feature)",-0.0425583711850297,0.121489756680908
"PDCD1LG2",2.69513289042512e-07,3.070731197495e-06,"linear_regression (continuous/count feature)",-0.019406097401929,0.141425581406229
"SIRPA",2.4903302027265e-08,4.16741194862512e-07,"linear_regression (continuous/count feature)",-0.0287137395079091,0.163946669944421
"MAFB",5.58229822000267e-17,5.43512853965715e-15,"linear_regression (continuous/count feature)",-0.017241505177986,0.332426120664314
"HLA.A",1.71704460306038e-05,0.000122596984658511,"linear_regression (continuous/count feature)",-0.0414342014829589,0.101033313992611
"FANCG",2.58266955678817e-06,2.28598272340507e-05,"linear_regression (continuous/count feature)",0.0515958216472783,0.119615314666378
"LYN",2.34703634284746e-08,4.16741194862512e-07,"linear_regression (continuous/count feature)",-0.0401965081438647,0.164500758554603
"VCAN",2.84699057558454e-27,7.6228172661276e-25,"linear_regression (continuous/count feature)",-0.0161773564045843,0.490504738203278
"DSG2",6.53155467795006e-08,9.08479877933054e-07,"linear_regression (continuous/count feature)",0.00912362802086853,0.15488790080416
"LGALS2",7.08632392110512e-36,7.58945291950358e-33,"linear_regression (continuous/count feature)",-0.0204929192611651,0.593826785490493
