"feature","p"
"stop_gained",0.0884653241681871
"inframe_deletion",0.128818696783711
"protein_altering_variant",1
"splice_acceptor_variant",0.134736473389589
"splice_donor_variant",0.011268430778559
"start_lost",0.542974655402401
"inframe_insertion",0.00503017645976823
"stop_lost",1
